"name","sentiment","score","text"
"Bush","neu","0.7652087807655334","Consider a few examples1. Annie Howard In 1991 she was awarded one of President Bush's Thousand Points of Light awards for her Prison Fellowship volunteer work in the Kentucky Correctional Institute for Women. Holds choir practice in the prison chapel, has an evening Bible study, hosts a dinner for 6 volunteers in her home all in an evening."
"Bush","pos","0.8178919553756714","3. Many great Americans of the past and came from wealthy families: George Washington, John Adams, Thomas Jefferson, John F Kennedy, George Bush. Now there are exceptions and sometimes, a rail splitter becomes president, but that's rare."
"Bush","pos","0.5447101593017578","USA Today article: June 4th 2006 edition:A uniter, not a dividerWarren is no liberal. He backed President Bush in the 2004 election and opposes abortion and stem cell research. But in a refreshing change from today's unhealthy norm, Warren is spending his time and clout not on the divisive issues that have come to define the Christian right abortion, stem cell research, a supposedly anti-God judiciary and so on but on a campaign that can bring people together and save many lives in the process."
"Bush","pos","0.933276355266571","00 a weekWears good clothes, buys books regularly Has a nice family, drives a good car and gives 100 a week to the churchHe also stands ready to contribute to every good work that comes alongHe Is 26 years old and has been preaching for 30 yearsHe is tall and short, thin and heavy set, and handsomeHe has one brown eye and one blueHair parted in the middle, left side dark and straight, the right, brown and wavyHe has a burning desire to work with teenagers and spends all his time with older folkHe smiles all the time with a straight faceBecause he has a sense of humor that keeps him seriously dedicated to his workHe makes 15 calls a day on the church membersSpends all his time evangelizing the un-churchedAnd is never out of his office. Notice as we look closely at verse 6-9 how most of the qualifications involve characterNot knowledge or skillA person's lifestyle and relationships provide a window into his or her characterIt is important to have leaders who can effectively preach God's WordBut it is even more important to have leaders who can live out God's Word and be examples for others to followThat's a lot of pressure on me and my familyWe do answer to a higher authorityWe need to live lives of example for this churchAnd we are lousy at itAt least I amBeing a sinner, I cannot be a perfect exampleNo pastor canBut part of surrendering to the ministry is opening yourself up to scrutinyAnd placing your whole life on displayNot only to your church, but to the community as wellIt's a tough jobAnd I pray that we can live up to the taskBut we are to live a life of exampleHave you noticed a difference in the salute given by our military men and women as President Bush walks by. Most folks would not notice anything, but those who have served in the military see it right awayNext time just watch for thisAs President Bush leaves his helicopter or Air Force One, the honor guard will salute first facing the President as he disembarks, turning to face him as he passes by, and then turning again to salute the President's back as he walks awayThough it is a customary courtesy to the Commander-in-Chief, this kind of salute has not been seen for a long time."
"Bush","pos","0.5419156551361084","In his book, Bennett shows people how to succeed at being a public espouser of Biblically based virtues. He railed about American's broken moral compass as an academic in the 1970s; he carried on preaching morality when he was Ronald Reagan's education secretary and George Bush's drug czar. His 1992 best seller book has made him a millionaire several times over and has spawned a mini-business: book sequels, calendars, videos, stickers, speeches at 40,000 for an appearance."
"Bush","pos","0.686808168888092","In the presidential race especially, election day is also a day of punishments and rewards for those who are helping out the candidates. If you were on George Bush's campaign staff, election day for you is a day of rewards. You'll be congratulated for all your hard work, and you'll probably be given a job in the government somewhere that's your reward, if you want it, for working on the campaign for the winner."
"Clinton","neg","0.8912692070007324","Now, in our day when moral standards have been so eroded, it is hard to imagine how nonbelievers would be shocked by any type of sexual immorality. During the Clinton-Lewinsky scandal, there were folks who said, What's the big deal. Everyone has extramarital sex and lies about it."
"Clinton","neg","0.9724538922309875","C. surrounded by officials and President Bill Clinton she declared I feel that the greatest destroyer of peace today is abortion. It is a direct war against the child, a direct killing of an innocent child."
"Clinton","neg","0.6486159563064575","Life is absurd because one generation rarely learns anything from the previous generation. I had this very powerfully worked out in my life in the whole business between Richard Nixon and Bill Clinton. Now, please do not run this through any political filter; run this through an historical filter."
"Clinton","neg","0.6038948893547058","Monica Lewinsky is a name known by many. She is the former White House intern who had a scandalous affair with President Bill Clinton in the late 1990s. Since then, Lewinsky has lived in the shadow of public shame."
"Clinton","neg","0.7848702669143677","BUT ON THE OTHER HAND, many have made it their goal in life to figure out exactly who this character is. , Some have said Nero, Caligula,, Hitler, Gorbachav, Kissinger, even Hillary Clinton. PERSONALLY, I DON'T CARE WHO THE ANTICHRIST IS."
"Clinton","neu","0.9403938055038452","THE FORGIVEN FOREBEAR COLOSSIANS 3:12-14 It's been alleged that the Republican party will spend 150,000 on Vice Presidential candidate Sarah Palin's wardrobe and makeup. Senator Hillary Clinton's pantsuits were donated to her. They cost 6,200."
"Clinton","neu","0.6122199892997742","Everything the church does, every energy that it expends, needs to be pointed toward this one thing ... redeeming and completing human beings. To paraphrase Bill Clinton's famous poster, It's the people, stupid. The seductive thing, you see, about church is that it is so easy to get lost in its activities and its traditions."
"Clinton","neu","0.7597193717956543","The fat cats in congress could take a lesson from David and show some mercy. President Clinton could take a lesson from David, if really wants a reasonable, bipartisan, response to his plight. He would show mercy on those all those sitting on Death Row and change his views on the death penalty- if he really wanted a demonstration in mercy."
"Clinton","neu","0.5165244340896606","It was no accident that Bill Clinton chose those words, for he knew that deep within us all, we desire to know that out there somewhere, there is someone who understands how we feel and what we are going through. Bill Clinton understood the power of shared suffering. But Bill Clinton wasn't the first to discover this."
"Clinton","neu","0.606370210647583","It is our choice. ILL Truth S Many have considered Bill Clinton the first postmodern president. It seemed that he was always reinventing himself to adapt to the moment."
"Clinton","pos","0.6585707664489746","d. When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up."
"Clinton","pos","0.6577072143554688","God put him there. Just like he put President Clinton and President Regan and President Carter there. Just like He's going to put our next president there."
"Clinton","pos","0.7221788167953491","Again, Gods answer was more about the how than just the what. Bobby Clinton wrote a book several years ago called The Making of a Leader. In this book he goes through the formative steps that God uses, the processes that God engages in, in making someone into a leader."
"Clinton","pos","0.9161629676818848","what it means to be human citation: Cracking the code, Les Sillars, World, 4/29/00. As President Clinton recently said, the completion of this task is the scientific breakthrough of the century, perhaps of all time ibid. To put it very simply, DNA provides the basic building blocks of information for who we are."
"Clinton","pos","0.6408838033676147","When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up. 4."
"Hillary Clinton","neg","0.7848702669143677","BUT ON THE OTHER HAND, many have made it their goal in life to figure out exactly who this character is. , Some have said Nero, Caligula,, Hitler, Gorbachav, Kissinger, even Hillary Clinton. PERSONALLY, I DON'T CARE WHO THE ANTICHRIST IS."
"Hillary Clinton","neg","0.9256693124771118","83 a year after taxes. Those opposed to Hillary Clinton will point out that as a First Lady, Senator, and Secretary of State she never accomplished anything. Many accuse her of having an open marriage, allowing her husband the freedom to have affairs."
"Hillary Clinton","neu","0.9403938055038452","THE FORGIVEN FOREBEAR COLOSSIANS 3:12-14 It's been alleged that the Republican party will spend 150,000 on Vice Presidential candidate Sarah Palin's wardrobe and makeup. Senator Hillary Clinton's pantsuits were donated to her. They cost 6,200."
"Hillary Clinton","neu","0.8629034757614136","The word literally means someone who is sent on a mission. Think Hillary Clinton, Condoleeza Rice, Henry Kissinger - someone who travels and conducts business on behalf of another. Paul knew that God had a job for him to do."
"Hillary Clinton","neu","0.8490884900093079","Of all the allegations made against him regarding his sexual history, Clinton has only admitted extramarital relationships with Monica Lewinsky and Gennifer Flowers, although he settled the suit brought by Paula Jones for 850,000. While Hillary Clinton is being publicly demeaned for standing by her man, in the back ground was a young daughter being exposed to all this negative media attention. In a recent interview she was quoted as saying, Candidly, I don't remember a time in my life when my parents and my family weren't being attacked."
"Hillary Clinton","pos","0.5362338423728943","Even the church has become divided with some denominations leaning strongly toward one or the other. The Sun Sentinel ran an editorial listing 5 reasons to vote for Hillary Clinton. , Hillary has the depth of knowledge and breadth of foreign policy experience to reassure our allies and make our enemies worry."
"Kerry","neg","0.5503225326538086","BECAUSE they both want the same job. LISTEN no one expects John Kerry and George Bush to become really good friends over the next 5 months I guarantee you that will see no picture on CNN or Fox News of Bush and Kerry grilling out steaks together or hanging out at each other's house. UNDERSTAND - Jonathan was in line to be the next king."
"Kerry","neu","0.7887147068977356","-One of the candidates answered with a very strong religious statement. It wasn't George Bush because he answered, I don't know -It was Senator John Kerry who said - We're all God's children, he said. And I think if you were to talk to Dick Cheney's daughter, who is a lesbian, she would tell you that she's being who she was."
"Kerry","neu","0.9341568350791932","1 We must seek God's Will first - and everything else will fall in line2 We must seek God's Heart first - and everything else will fall in line3 We must seek God's Kingdom first - and everything else will fall in lineb What then, should be the issues you voted on in this election. 1 Kerry was for abortion, homosexual marriage, homosexual rights2 Bish against abortion, homosexual marriage, homosexual rights 73 of voters who voted on moral issues voted for George Bush CNN NPR 78 of Christians voted for George Bush FOX News 1 woman and 1 man as marriage was affirmed in all 11 states it was an issuec God does not care about the economy or missing WMDs or anything of the sort. God cares about the moral fabric of our nation and that moral fabric was up for election this past Tuesday."
"Kerry","pos","0.7828187942504883","What all the news commentators seemed to find noteworthy was how civilized our country is when it comes to elections. When it was all over John Kerry called President bush and conceded the election. He admitted defeat and wished him well."
"Kerry","pos","0.6457491517066956","When you watch reality television shows like the Apprentice or Survivor - you can see people that are full of confidence. In the recent presidential debates you can tell that neither George Bush or John Kerry are lacking confidence. There's lots of confident people in the world."
"Kerry","pos","0.76466965675354","The nice thing about America is that there is not going to be a Civil War now. President Bush is not going to get revenge on these people who voted against him, and the Kerry supporters aren't going to start a rebellion. They may complain and lobby against his decisions - and they probably will."
"McCain","neg","0.5011268258094788","And we would sit here this evening and say that Christians DON'T live a life that is a carbon copy of unbelieving Americans Yet the statistics would not bear witness to that statement The divorce rate is virtually the same between Christians and non-Christians as a matter of fact; I saw one report that showed the divorce rate among Christians to be just a little higher than non-Christians What kind of testimony is that to world that is looking for something to make a difference in their lives Christians watch the same movies and television programs Where is the salt and the light where are the people standing in the gap to save our families and our nation This year, we have seen Homosexual unions become legal in one state in our nation And the lawsuits have been filed in other states to make those unions legal nationwide Where does the worldview lie. On June 3rd of this year, the Arkansas Democratic Gazette had a letter to the editor from pastor Randy McCain from Sherwood, who said that he was proud to be the pastor of a homosexual man. He went on to add that he could say with all honesty that this mans lifestyle is one of helping others and caring for those around him."
"McCain","neg","0.7649434804916382","Obviously I couldn't finish it until I knew who won the election. Friends, this message is my effort, and would have been virtually identical had John McCain won the election, to see the hate stop among our citizens but even more among people of faith. I pray that I never see or hear about another situation like Mike and Buddy again."
"McCain","neu","0.9649973511695862","But will he lead us in the direction of God. I heard him say that he wants to work with Senator McCain and Governor Palin. But does he want to bring God into the strategy session."
"McCain","neu","0.5930770635604858","ILL. - Recently, Presidential candidate John McCain said, Americans want us to stop yelling at each other...I will reach out my hand to anyone to help me get this country moving again. More than any American, God wants us to stop yelling at one another and fighting with one another."
"McCain","neu","0.6916887164115906","There were emails that went around saying that this child was not Palin's baby, but her daughter's child. Now, there is no evidence of that being true, it is just what some people were saying in an effort to hurt the McCain-Palin campaign. These emails are by no means alone."
"McCain","neu","0.8948965072631836","They cost 6,200. John McCain wears 500 shoes. Paul tells us every well-dressed Christian has forgiveness and forbearance as an essential part of his wardrobe."
"McCain","neu","0.7318020462989807","I will mentally endure. Thinking of John McCain, for so many years as a POW. He needed mental and emotional strength to endure3."
"McCain","pos","0.8836373686790466","And ultimately, do what is right and do it with love. John McCain on CourageSource: Fast Company magazine's First Impression newsletter 8-2-06 Copied from Preaching Today Courage is like a muscle, the late US Senator John McCain said. The more we exercise it, the stronger it gets."
"Obama","neg","0.971720576286316",", I didn't have anything to do with the negatives. , I didn't vote for Obama. , I didn't participate in the ugliness."
"Obama","neg","0.938365876674652","I'm not blind to the fact that the policies of Mr. Obama are contrary to what most of us believe to be biblical standards of morality and freedom. But I really doubt that he or a liberal congress is going to be able to completely destroy the constitution during his term in office."
"Obama","neg","0.910532534122467","If we are actually born in the United States or, if at least one of our parents are citizens or the US. There has never been a question that Obama's mother was a US Citizen. It seems evident to me that whoever started this was intent on putting Obama in a negative light."
"Obama","neg","0.5039041042327881","There are YouTube clips of people jumping for joy that Obama will take care of them. As one says, Obama will pay my mortgage and buy my gas. The entitlement mentality reigns and it is cross-cultural."
"Obama","neg","0.9668968915939332","God never intended for Saul to be the king of Israel but He gave the people what they wanted. And when it comes to President Obama many feel that he has ruined this country. It seems his health care program has become a disaster."
"Obama","neu","0.5581520795822144","7. A man in Florida has been arrested for wearing a President Obama mask while robbing a McDonald's. To show you how good this guy's disguise was, instead of a holdup note he was reading from a teleprompter."
"Obama","neu","0.7356418371200562","Non-whites made up 28 percent of the electorate, up a bit from 27 percent in 2008. This group largely backed Obama: 71 percent of Hispanics it was 67 percent last time , and 93 percent of blacks down a touch from 95 percent. Our leaders ought to be bringing our country together instead of pitting the poor against the rich and people of color against whites."
"Obama","neu","0.8642749786376953","On a national radio talk show hosted by Alan Colmes we was asked Are you praying for his death. , referring to President Obama. Yes, Drake replied."
"Obama","neu","0.9734156727790833","com/Eastman_online_ genealogy/2008/10/sarah-palin-is. html A year ago the Washington Post reported Senator Barack Obama and Vice President Dick Cheney are 9th cousins. Anne E."
"Obama","neu","0.9021947979927064",", _____________________________________________________________, _____________________________________________________________, _____________________________________________________________, _____________________________________________________________, _____________________________________________________________2. President-Elect Obama Everyone must submit to governing authorities. For all authority comes from God, and those in positions of authority have been placed there by God."
"Obama","pos","0.5253661274909973","--when candidates announce they are running for office, they do it in a special place. 6 years ago Obama announced over in Springfield in front of the capitol building. You'd think Jesus would work His first miracle, proving He is God, in imperial Rome, or intellectual Alexandria, or religious Jerusalem."
"Obama","pos","0.8655886054039001","The whole world was concerned about our election. Newsweek maginzine said Obama is a 21st century man with whom the whole world can identify. In Obama's speech in Berlin, Obama said that we are all citizens of the world."
"Obama","pos","0.5173100233078003","Jay Leno3. Prominent people are coming forward to attest to President Obama's American citizenship. The Governor of Hawaii said he first met Obama just days after he was born."
"Obama","pos","0.9649754762649536","A one world movement has been in place for decades, a one world church, a one world economy, and a one world government is right on its heels. Many Americans rejoiced at the news of Obama's victory this week, but they weren't the only ones. Many more around the world are touting him as the President of the World, a major international healer, bringing all together."
"Obama","pos","0.4639629423618316","I heard Mr. Obama give thanks to his Grandma, sisters and brothers, campaign manager and strategistsI heard him give thanks to the American people. But I heard no thanks to God."
"Romney","neg","0.887112557888031","We will reap the consequences of our choices. One of the members of the liberal media said, Mitt Romney lost the election because he couldn't separate himself from the Republican Party's growing extremism. Do you know what he was referring to."
"Romney","neg","0.8986831903457642","Conan O'Brien4. Today Mitt Romney visited a firehouse here in New York City. Of course, he was disappointed when he learned that the firehouse is not where you get to fire people."
"Romney","neu","0.7146588563919067","David Letterman2. Mitt Romney says he's never paid less than 13 in taxes, which I think is fair because only 13 of his money is in this country. Jay Leno3."
"Romney","neu","0.7125507593154907","Jay Leno 6. Mitt Romney believes that marriage should be between one man and one woman. Which is better than his grandfather, who believed that it should be between one man and five women."
"Trump","neg","0.7237231731414795","That's pretty scary. Not one major newspaper has endorsed Donald Trump. That's never happened before."
"Trump","neg","0.9780128598213196","Again a pause, Do you know, he added, I cannot, for the life of me, figure out where. Trump's words expose and express the sadness of the people of this world. All the people in Hollywood, all the people in politics, all the people with their big bank accounts don't have the answer or a clue as to what really gives meaning to life."
"Trump","neg","0.9739919304847716","There was a picture that had been shared of three former first ladies and one picture of Mrs. Trump completely naked. The photo is so bad I would not dream of showing it here."
"Trump","neg","0.9439741969108582","Unfortunately, meekness isn't a valued quality in our day. The world's philosophy of success says be assertive, no, do more than be assertive, go to the Donald Trump school of success and be aggressive. go for the throat."
"Trump","neg","0.8122358918190002","How does a candidate put his foot in his mouth so many times and still come out on top. How did Donald Trump make so many foolish statements and still win the election. God raises up whom He chooses to raise up; and He puts down whom He chooses to put down."
"Trump","neu","0.7204731106758118",", Church fathers and theologians Jerome and Tertullian believed that Paul suffered from severe, debilitating headaches, resulting in weakness of his eyesight, seizures, and extreme physical pain. God's Continuing Power, We can get so wrapped up in past achievements we love to relive past successes and bring out our stories of victory and overcoming, Paul had a trump card here I was in heaven with God but this is the only time he refers to it, and that tells us a lot about Paul. , Paul wrote and taught from his position of God-given authority, but never to boast about it."
"Trump","neu","0.7751925587654114","Donald was strongly influenced by his father in his eventual goals to make a career in real estate development. I suspect that Trump's daddy probably gave him quite a chunk of money to get started in his real estate business. His daddy funded his operation."
"Trump","neu","0.7269363403320312","2 His son Franklin Graham has not heeded his father's advice: Among Mr. Trump's most vocal evangelical supporters, few are as high-profile as Billy Graham's eldest son and the heir to his ministry, the Rev. Franklin Graham, who is 65."
"Trump","neu","0.857224702835083","Last week we began this brief series I've entitled The Apprentice: The Type of Person God Chooses. The Apprentice is of course the TV reality show centered around Donald Trump in which 18 candidates arrive on scene for a 15 week job interview. They are put through all kinds of challenges, situations and competitions so that Trump through the process of elimination known as firing in the board room each week selects one to be his apprentice to work with him in building his Trump kingdom."
"Trump","neu","0.6872305274009705","Don't you worry about dying. Trump dealt his stock answer, one that appears in a lot of his interviews. No, he said."
"Trump","pos","0.878592312335968","Are you experiencing sanctification, becoming more and more like Jesus. Do you look forward to the hope of that day when we shall rise, when the trump of God shall sound. Will you be part of that glorious resurrection morning."
"Trump","pos","0.9626388549804688","ILL. - Early in 1989, when Donald Trump's bank account was still bulging, a writer asked Trump the inevitable question about what horizons were left to conquer. Right now, I'm genuinely enjoying myself, Trump replied."
"Trump","pos","0.7446144819259644","NEVER, NEVER, NEVER1 Thes. 4:16 For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall rise first: Then we which are alive and remain shall be caught up together with them in the clouds, to meet the Lord in the air: and so shall we ever be with the Lord. Jesus IS coming again."
"Trump","pos","0.9515554904937744","It is a time for healing and compassion. I pray Donald Trump will hear the concerns of all Americans, regardless of race or religion. I pray he will lead justly and that solutions will be found that address the needs of all Americans."
"Trump","pos","0.7022200226783752","15For this we say unto you by the word of the Lord, that we which are alive and remain unto the coming of the Lord shall not prevent them which are asleep. 16For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall risefirst:17Then we which are alive and remain shall be caught up together with them in the clouds, to meet the Lord in the air: and so shall we ever be with the Lord. Some of the most exciting periods of our lives are times of anticipation."
