"name","sentiment","score","text"
"Bill Clinton","neu","0.7551062107086182","In the past couple of weeks, news reports have come out that Newt Gingrich was having an adulterous affair with one of his staff members while he served as Speaker of the House. Bill Bennett gave a powerful rebuke to those Republicans who were very critical of Bill Clinton's behavior, but refuse to criticize Gingrich's behavior. Bennett, a leader in the Republican Party, said men and women of principle need to be willing to condemn dishonest and immoral behavior no matter in which party it occurs."
"Bill Clinton","neu","0.7452341318130493","He was an expert at manipulating words to his favor. George Stephanopoulos, now an ABC news analyst was the Director of Communications for Bill Clinton's White House. When reporters hounded him about Clintonian lies, Stephanopoulos accused them of an excess of literalism."
"Bill Clinton","neu","0.7125461101531982","Bill Clinton understood the power of shared suffering. But Bill Clinton wasn't the first to discover this. In fact, God knew this all along."
"Bill Clinton","neu","0.6122199892997742","Everything the church does, every energy that it expends, needs to be pointed toward this one thing ... redeeming and completing human beings. To paraphrase Bill Clinton's famous poster, It's the people, stupid. The seductive thing, you see, about church is that it is so easy to get lost in its activities and its traditions."
"Bill Clinton","pos","0.9765481352806092","A good teacher inspires a thirst for learning that lasts a lifetime. Bill Clinton said that on August 5, 1993 during a ceremony honoring inductees into the teacher's Hall of Fame. Henry Brooks Adams said, Teachers affect eternity, they can never know the full range of their influence."
"Bush","neg","0.9240749478340148","Do you have certain expectations because of your authority, position or wealth. Trust me in this, when you, me, Bill Gates or President Bush die; we all get eaten by the same type of worms. 4."
"Bush","neg","0.9178622364997864","I hear religious scholars say, Islam is a peaceful religion. I heard President Bush recently say, Islam is a godly religion that has been hijacked. I respectfully disagree."
"Bush","neg","0.5832754969596863","Dr. Cain has pointed out the problem with President Bush visiting a Japanese shrine and acting out a ritual. As a Christian he no doubt considered his action merely an act of courtesy; even so, he participated in a religious rite giving honor to gods that do not exist and thus participating with the forces of Satan."
"Bush","neg","0.5619674324989319","These card-carrying, bomb-carrying fundamentalists are gaining a tighter grip on Muslims around the world and this is why fighting terrorism is the highest responsibility that every nation has at this time. On September 20, 2001 President Bush addressed Congress and the nation and in it he said Great harm has been done to us I will not forget this wound to our country or those who inflicted it. I will not yield, I will not rest, I will not relent in waging this struggle for freedom and security for the American people the course of this conflict is not known; yet its outcome is certain."
"Bush","neg","0.5503225326538086","BECAUSE they both want the same job. LISTEN no one expects John Kerry and George Bush to become really good friends over the next 5 months I guarantee you that will see no picture on CNN or Fox News of Bush and Kerry grilling out steaks together or hanging out at each other's house. UNDERSTAND - Jonathan was in line to be the next king."
"Bush","neu","0.9596366286277772","President. And if President Bush were to act lordly with his father, the elder Bush would remind him just who is father and who is son. But not David with this son."
"Bush","neu","0.9448010325431824","When I read about this, I thought it's a point of light. Do you remember how President George Bush sr. used this phrase in his speeches."
"Bush","neu","0.935360550880432","Let me end by relating a story I came across while I was researching for this message. I've heard that when President Bush was governor of Texas he had to deal with a lot of conflict. He came into office with a legislature that was in the opposite party."
"Bush","neu","0.9341568350791932","1 We must seek God's Will first - and everything else will fall in line2 We must seek God's Heart first - and everything else will fall in line3 We must seek God's Kingdom first - and everything else will fall in lineb What then, should be the issues you voted on in this election. 1 Kerry was for abortion, homosexual marriage, homosexual rights2 Bish against abortion, homosexual marriage, homosexual rights 73 of voters who voted on moral issues voted for George Bush CNN NPR 78 of Christians voted for George Bush FOX News 1 woman and 1 man as marriage was affirmed in all 11 states it was an issuec God does not care about the economy or missing WMDs or anything of the sort. God cares about the moral fabric of our nation and that moral fabric was up for election this past Tuesday."
"Bush","neu","0.9155343174934388",", Tonight I want us to devise a, Post Election Prayer Guide, to help us pray in the coming days for our nation, I want us to come up with things to pray for, in 5 different categories, Then we're going to split up into groups, and pray for each of those categories OR , Then I'm going to ask volunteers, to pray aloud for each of the categories, Then we're going to post the Prayer Guide, on the Church Email Prayer Chain, and encourage people to, pray in this direction in the coming days, For each of our categories,, let's start by reading some Scripture,, and then we'll kick around some ideas, for things we can pray for in that category, 5 Categories of Intercession1. President Bush, I want to start with a passage from 1 Timothy 2:1-21 I urge you, first of all, to pray for all people. Ask God to help them; intercede on their behalf, and give thanks for them."
"Bush","pos","0.9866597652435304","B. Following this bold tradition President Bush made the following proclamation concerning thanksgiving on November 21, 2008:Thanksgiving is a time for families and friends to gather together and express gratitude for all that we have been given, the freedoms we enjoy, and the loved ones who enrich our lives. We recognize that all of these blessings, and life itself, come not from the hand of man but from Almighty God."
"Bush","pos","0.933276355266571","00 a weekWears good clothes, buys books regularly Has a nice family, drives a good car and gives 100 a week to the churchHe also stands ready to contribute to every good work that comes alongHe Is 26 years old and has been preaching for 30 yearsHe is tall and short, thin and heavy set, and handsomeHe has one brown eye and one blueHair parted in the middle, left side dark and straight, the right, brown and wavyHe has a burning desire to work with teenagers and spends all his time with older folkHe smiles all the time with a straight faceBecause he has a sense of humor that keeps him seriously dedicated to his workHe makes 15 calls a day on the church membersSpends all his time evangelizing the un-churchedAnd is never out of his office. Notice as we look closely at verse 6-9 how most of the qualifications involve characterNot knowledge or skillA person's lifestyle and relationships provide a window into his or her characterIt is important to have leaders who can effectively preach God's WordBut it is even more important to have leaders who can live out God's Word and be examples for others to followThat's a lot of pressure on me and my familyWe do answer to a higher authorityWe need to live lives of example for this churchAnd we are lousy at itAt least I amBeing a sinner, I cannot be a perfect exampleNo pastor canBut part of surrendering to the ministry is opening yourself up to scrutinyAnd placing your whole life on displayNot only to your church, but to the community as wellIt's a tough jobAnd I pray that we can live up to the taskBut we are to live a life of exampleHave you noticed a difference in the salute given by our military men and women as President Bush walks by. Most folks would not notice anything, but those who have served in the military see it right awayNext time just watch for thisAs President Bush leaves his helicopter or Air Force One, the honor guard will salute first facing the President as he disembarks, turning to face him as he passes by, and then turning again to salute the President's back as he walks awayThough it is a customary courtesy to the Commander-in-Chief, this kind of salute has not been seen for a long time."
"Bush","pos","0.9300400614738464","After years of faithful service, his efforts began to really make difference, not only in the lives of children but in the community as well. Due to the success of Metro's programs, President George Bush, Sr. appointed Pastor Bill to serve on the National Commission on America's Urban Families in 1991."
"Bush","pos","0.8178919553756714","3. Many great Americans of the past and came from wealthy families: George Washington, John Adams, Thomas Jefferson, John F Kennedy, George Bush. Now there are exceptions and sometimes, a rail splitter becomes president, but that's rare."
"Bush","pos","0.7828187942504883","What all the news commentators seemed to find noteworthy was how civilized our country is when it comes to elections. When it was all over John Kerry called President bush and conceded the election. He admitted defeat and wished him well."
"Clinton","neg","0.9724538922309875","C. surrounded by officials and President Bill Clinton she declared I feel that the greatest destroyer of peace today is abortion. It is a direct war against the child, a direct killing of an innocent child."
"Clinton","neg","0.970301628112793","But I am afraid that our kids are growing up in a culture where the concept of Integrityhas been so abused and hidden that it is difficult to either find or recognize. Context President Bill Clinton scandals Our political leaders have abused this fundamental principle and become an embarrassment in many cases. In some instances, our church leaders have abused thisprinciple."
"Clinton","neg","0.96867036819458","Many thought that he loved women and he and his wife Hillary had people killed. Bill Clinton's election was called dirty tactics. Then the 43 George W."
"Clinton","neg","0.9656077027320862","Then we see William J. Bill Clinton. Many thought that he loved women and he and his wife Hillary had people killed."
"Clinton","neg","0.9651524424552916","C. We live in a world where so darkened by sin that a high profile person Chelsea Clinton publicly proclaimed, that she supported killing unborn children because she was a Chrsitian. D."
"Clinton","neu","0.9403938055038452","THE FORGIVEN FOREBEAR COLOSSIANS 3:12-14 It's been alleged that the Republican party will spend 150,000 on Vice Presidential candidate Sarah Palin's wardrobe and makeup. Senator Hillary Clinton's pantsuits were donated to her. They cost 6,200."
"Clinton","neu","0.922058403491974",". A few weeks ago, President Clinton spent Saturday and Sunday huddling with his lawyers preparing for his grand jury testimony. As I thought about that, it seemed a bit odd."
"Clinton","neu","0.9216155409812928","Either Noah and the people Paul is writing to defied Romans 3:23 or Perfection means something different from what we understandI guess it depends upon what the meaning of the word perfect is. CLIP Bill Clinton saying I guess it all depends on what the definition of what Is Is Today I want to help you to understand what the meaning of perfection isIt is used three different ways in the scripturesThe Perfection OF CHRIST and God The Perfection IN CHRISTThe Perfection LIKE CHRISTThe Perfection OF CHRIST and God We just tend to think of perfection in one way total sinlessnessAs it is applied to Jesus and God that is trueThe scriptures tell us that God is perfect and cannot be tempted to sinJesus, God in the flesh, could be tempted but was without sin. Jesus NEVER SINNED NO ONCE EVERThat is perfect moral perfectionIt belongs to or is true of Jesus and no one elseFor everyone else Romans tells the truth FOR ALL HAVE SINNED God does not expect you or me to have the absolute moral and sinless perfection which Jesus had because he told us it was impossible So there is the PERFECTION OF CHRIST a level of perfection to which you and I will not be heldNext there isThe Perfection IN CHRISTI want to use this donut to help you to understand the biblical concept of the PERFECTION IN CHRISTIs this Donut real."
"Clinton","neu","0.890124499797821","b. His boss said, Okay, how about President Clinton. c."
"Clinton","neu","0.8629034757614136","The word literally means someone who is sent on a mission. Think Hillary Clinton, Condoleeza Rice, Henry Kissinger - someone who travels and conducts business on behalf of another. Paul knew that God had a job for him to do."
"Clinton","pos","0.9765481352806092","A good teacher inspires a thirst for learning that lasts a lifetime. Bill Clinton said that on August 5, 1993 during a ceremony honoring inductees into the teacher's Hall of Fame. Henry Brooks Adams said, Teachers affect eternity, they can never know the full range of their influence."
"Clinton","pos","0.9161629676818848","what it means to be human citation: Cracking the code, Les Sillars, World, 4/29/00. As President Clinton recently said, the completion of this task is the scientific breakthrough of the century, perhaps of all time ibid. To put it very simply, DNA provides the basic building blocks of information for who we are."
"Clinton","pos","0.7221788167953491","Again, Gods answer was more about the how than just the what. Bobby Clinton wrote a book several years ago called The Making of a Leader. In this book he goes through the formative steps that God uses, the processes that God engages in, in making someone into a leader."
"Clinton","pos","0.6585707664489746","d. When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up."
"Clinton","pos","0.6577072143554688","God put him there. Just like he put President Clinton and President Regan and President Carter there. Just like He's going to put our next president there."
"Hillary Clinton","neg","0.9256693124771118","83 a year after taxes. Those opposed to Hillary Clinton will point out that as a First Lady, Senator, and Secretary of State she never accomplished anything. Many accuse her of having an open marriage, allowing her husband the freedom to have affairs."
"Hillary Clinton","neg","0.7848702669143677","BUT ON THE OTHER HAND, many have made it their goal in life to figure out exactly who this character is. , Some have said Nero, Caligula,, Hitler, Gorbachav, Kissinger, even Hillary Clinton. PERSONALLY, I DON'T CARE WHO THE ANTICHRIST IS."
"Hillary Clinton","neu","0.9403938055038452","THE FORGIVEN FOREBEAR COLOSSIANS 3:12-14 It's been alleged that the Republican party will spend 150,000 on Vice Presidential candidate Sarah Palin's wardrobe and makeup. Senator Hillary Clinton's pantsuits were donated to her. They cost 6,200."
"Hillary Clinton","neu","0.8629034757614136","The word literally means someone who is sent on a mission. Think Hillary Clinton, Condoleeza Rice, Henry Kissinger - someone who travels and conducts business on behalf of another. Paul knew that God had a job for him to do."
"Hillary Clinton","neu","0.8490884900093079","Of all the allegations made against him regarding his sexual history, Clinton has only admitted extramarital relationships with Monica Lewinsky and Gennifer Flowers, although he settled the suit brought by Paula Jones for 850,000. While Hillary Clinton is being publicly demeaned for standing by her man, in the back ground was a young daughter being exposed to all this negative media attention. In a recent interview she was quoted as saying, Candidly, I don't remember a time in my life when my parents and my family weren't being attacked."
"Hillary Clinton","pos","0.5362338423728943","Even the church has become divided with some denominations leaning strongly toward one or the other. The Sun Sentinel ran an editorial listing 5 reasons to vote for Hillary Clinton. , Hillary has the depth of knowledge and breadth of foreign policy experience to reassure our allies and make our enemies worry."
"Kerry","neg","0.5503225326538086","BECAUSE they both want the same job. LISTEN no one expects John Kerry and George Bush to become really good friends over the next 5 months I guarantee you that will see no picture on CNN or Fox News of Bush and Kerry grilling out steaks together or hanging out at each other's house. UNDERSTAND - Jonathan was in line to be the next king."
"Kerry","neu","0.9341568350791932","1 We must seek God's Will first - and everything else will fall in line2 We must seek God's Heart first - and everything else will fall in line3 We must seek God's Kingdom first - and everything else will fall in lineb What then, should be the issues you voted on in this election. 1 Kerry was for abortion, homosexual marriage, homosexual rights2 Bish against abortion, homosexual marriage, homosexual rights 73 of voters who voted on moral issues voted for George Bush CNN NPR 78 of Christians voted for George Bush FOX News 1 woman and 1 man as marriage was affirmed in all 11 states it was an issuec God does not care about the economy or missing WMDs or anything of the sort. God cares about the moral fabric of our nation and that moral fabric was up for election this past Tuesday."
"Kerry","neu","0.7887147068977356","-One of the candidates answered with a very strong religious statement. It wasn't George Bush because he answered, I don't know -It was Senator John Kerry who said - We're all God's children, he said. And I think if you were to talk to Dick Cheney's daughter, who is a lesbian, she would tell you that she's being who she was."
"Kerry","pos","0.7828187942504883","What all the news commentators seemed to find noteworthy was how civilized our country is when it comes to elections. When it was all over John Kerry called President bush and conceded the election. He admitted defeat and wished him well."
"Kerry","pos","0.76466965675354","The nice thing about America is that there is not going to be a Civil War now. President Bush is not going to get revenge on these people who voted against him, and the Kerry supporters aren't going to start a rebellion. They may complain and lobby against his decisions - and they probably will."
"Kerry","pos","0.6457491517066956","When you watch reality television shows like the Apprentice or Survivor - you can see people that are full of confidence. In the recent presidential debates you can tell that neither George Bush or John Kerry are lacking confidence. There's lots of confident people in the world."
"McCain","neg","0.7649434804916382","Obviously I couldn't finish it until I knew who won the election. Friends, this message is my effort, and would have been virtually identical had John McCain won the election, to see the hate stop among our citizens but even more among people of faith. I pray that I never see or hear about another situation like Mike and Buddy again."
"McCain","neg","0.5011268258094788","And we would sit here this evening and say that Christians DON'T live a life that is a carbon copy of unbelieving Americans Yet the statistics would not bear witness to that statement The divorce rate is virtually the same between Christians and non-Christians as a matter of fact; I saw one report that showed the divorce rate among Christians to be just a little higher than non-Christians What kind of testimony is that to world that is looking for something to make a difference in their lives Christians watch the same movies and television programs Where is the salt and the light where are the people standing in the gap to save our families and our nation This year, we have seen Homosexual unions become legal in one state in our nation And the lawsuits have been filed in other states to make those unions legal nationwide Where does the worldview lie. On June 3rd of this year, the Arkansas Democratic Gazette had a letter to the editor from pastor Randy McCain from Sherwood, who said that he was proud to be the pastor of a homosexual man. He went on to add that he could say with all honesty that this mans lifestyle is one of helping others and caring for those around him."
"McCain","neu","0.9649973511695862","But will he lead us in the direction of God. I heard him say that he wants to work with Senator McCain and Governor Palin. But does he want to bring God into the strategy session."
"McCain","neu","0.8948965072631836","They cost 6,200. John McCain wears 500 shoes. Paul tells us every well-dressed Christian has forgiveness and forbearance as an essential part of his wardrobe."
"McCain","neu","0.7318020462989807","I will mentally endure. Thinking of John McCain, for so many years as a POW. He needed mental and emotional strength to endure3."
"McCain","neu","0.6916887164115906","There were emails that went around saying that this child was not Palin's baby, but her daughter's child. Now, there is no evidence of that being true, it is just what some people were saying in an effort to hurt the McCain-Palin campaign. These emails are by no means alone."
"McCain","neu","0.5930770635604858","ILL. - Recently, Presidential candidate John McCain said, Americans want us to stop yelling at each other...I will reach out my hand to anyone to help me get this country moving again. More than any American, God wants us to stop yelling at one another and fighting with one another."
"McCain","pos","0.8836373686790466","And ultimately, do what is right and do it with love. John McCain on CourageSource: Fast Company magazine's First Impression newsletter 8-2-06 Copied from Preaching Today Courage is like a muscle, the late US Senator John McCain said. The more we exercise it, the stronger it gets."
"Obama","neg","0.9743964076042176","Let's call it for what it is baby killing. And Obama recently signed into law a bill that allowed, not only partial birth abortion but that the baby could be killed if it is alive outside the womb. God says that is an abomination."
"Obama","neg","0.973280668258667","This bad form, bad manners. It would be a little like Obama sending a White House page boy to greet Putin or the Queen of England. 5."
"Obama","neg","0.971720576286316",", I didn't have anything to do with the negatives. , I didn't vote for Obama. , I didn't participate in the ugliness."
"Obama","neg","0.9668968915939332","God never intended for Saul to be the king of Israel but He gave the people what they wanted. And when it comes to President Obama many feel that he has ruined this country. It seems his health care program has become a disaster."
"Obama","neg","0.9648337364196776","from within. 47 of young adult born-again Christians think it's ok to vote for Obama despite his stance on the murder of innocents and gay marriage. This tells me a few things...first, that we aren't teaching our young people truth."
"Obama","neu","0.9741407036781312","I don't know if you've figured out who that interview was with. But it was conducted by a Chicago Sun-Times religion reporter on March 27, 2004 as she sat down in a local coffee shop with then State Senator Barack Obama. Why do I tell you about that."
"Obama","neu","0.9734156727790833","com/Eastman_online_ genealogy/2008/10/sarah-palin-is. html A year ago the Washington Post reported Senator Barack Obama and Vice President Dick Cheney are 9th cousins. Anne E."
"Obama","neu","0.9617592096328736","Proverbs 8:15What are some things based on our Scripture and based on what you know about Mr. Obama that we should be in prayer about. , _____________________________________________________________, _____________________________________________________________ , _____________________________________________________________, _____________________________________________________________, _____________________________________________________________3."
"Obama","neu","0.961043655872345","But over the past decade and a half, each of the 30 states to consider constitutional amendments that would outlaw such unions have adopted the ban from Alaska in 1998 to North Carolina earlier this year. That may change on Election Day, when voters in Maryland, Washington, Maine and Minnesota awash in money, messages and advertisements from both sides of the issue will make their decision on whether to recognize gay marriage It will be the first major test since President Obama in May became the first president to publicly state his support for gay marriage. This week, Obama also personally endorsed ballot measures in Maine, Maryland and Washington state that would legalize gay marriage; he has previously expressed opposition to efforts in Minnesota to pass a constitutional amendment barring same-sex marriage."
"Obama","neu","0.9188805222511292","In this question Justice Roberts is pointing to an eventual conflict that would occur. Solicitor General Donald Verrilli, representing the Obama Administration and his Department of Justice, arguing in favor of nationwide gay marriage responded like this: That is going to depend on how the States work out the balance between their civil rights laws different states could strike different balances. First I want you to notice, he did not say no to the question."
"Obama","pos","0.9911621809005736","Let's honor the king. Barack Obama is our king. He is our president."
"Obama","pos","0.9649754762649536","A one world movement has been in place for decades, a one world church, a one world economy, and a one world government is right on its heels. Many Americans rejoiced at the news of Obama's victory this week, but they weren't the only ones. Many more around the world are touting him as the President of the World, a major international healer, bringing all together."
"Obama","pos","0.962502419948578","Through both good and bad, our country has survived each. Will President-elect Obama be a good president. Only time will tell."
"Obama","pos","0.9596535563468932","And I do my very best to remember Him through His Son, Jesus Christ, and to focus on Him first and foremost in my life. Let us thank all of our veterans for their courageous service for America, and let us also remember to pray for our leaders, including President-elect Barrack Obama and his staff, that they might find themselves being led by God Almighty in their administration of this blessed nation. This is a time of healing and refocusing on our Lord, not a time of bitterness and negativity."
"Obama","pos","0.9528653025627136","Personally I was pleased to see some humility in both Republicans and Democrats when the results of the election came in. I respect the fact that both Obama and Hillary conceded gracefully and called upon their followers to respect the system. I know that the demonstrators are getting a lot of coverage by the liberal media."
"Romney","neg","0.8986831903457642","Conan O'Brien4. Today Mitt Romney visited a firehouse here in New York City. Of course, he was disappointed when he learned that the firehouse is not where you get to fire people."
"Romney","neg","0.887112557888031","We will reap the consequences of our choices. One of the members of the liberal media said, Mitt Romney lost the election because he couldn't separate himself from the Republican Party's growing extremism. Do you know what he was referring to."
"Romney","neu","0.7146588563919067","David Letterman2. Mitt Romney says he's never paid less than 13 in taxes, which I think is fair because only 13 of his money is in this country. Jay Leno3."
"Romney","neu","0.7125507593154907","Jay Leno 6. Mitt Romney believes that marriage should be between one man and one woman. Which is better than his grandfather, who believed that it should be between one man and five women."
"Trump","neg","0.9780128598213196","Again a pause, Do you know, he added, I cannot, for the life of me, figure out where. Trump's words expose and express the sadness of the people of this world. All the people in Hollywood, all the people in politics, all the people with their big bank accounts don't have the answer or a clue as to what really gives meaning to life."
"Trump","neg","0.9755869507789612","The latest scandal just broke where she heard her husband in a private conversation describing horrific descriptions of his treatment of woman after they were married. She has been defamed and muddied at the delight of those who oppose Donald Trump. Trump's daughter has been put into the public eye of humiliation."
"Trump","neg","0.9739919304847716","There was a picture that had been shared of three former first ladies and one picture of Mrs. Trump completely naked. The photo is so bad I would not dream of showing it here."
"Trump","neg","0.9723500609397888","Nov 9 - 12,000 still without power- 11/6/12 - An election that for many did not turn out right, Victoria Jackson - The former Saturday Night Live comedienne - I can't stop crying America died. , Donald Trump - We can't let this happen. We should march on Washington and stop this travesty."
"Trump","neg","0.964679718017578","People are calling other people names if they voted for or against Mr. Trump. There is a reason that our children are scared they are feeding off of the reactions of the adults."
"Trump","neu","0.9547154307365416","For the entire article, see the reference and link below. 5 Reference: https://www.nytimes.com/2018/02/26/us/billy-graham-franklin-graham-trump.html.4. Finally, religious divisions. I am of Paul, I am of Apollos, I am of Cephas, I am of Christ, 1 Corinthians 1:10-15."
"Trump","neu","0.9496152997016908","As he finished his sermon, Dr. Torrey felt carried away by his subject and climaxed saying: It may be that before we arise in the morning or that before we sleep tonight or it may be that before we have finished our luncheon today or, indeed it may be that before I finish this sermon - we shall hear the sound of the trump the voice of the archangel announcing He is here. At that moment there was a crash of thunder and a blinding flash of lightening from the sky outside filled the auditorium with white light."
"Trump","neu","0.870720624923706","a. Donald Trump's Tax Returns Exposed How much the candidate is worth and how much the IRS took. b."
"Trump","neu","0.8625808954238892","The difference between the Donald Trumps and the Davids is easy to see however. Donald Trump seems to be confident in his ability and his decision making ability. But David's confidence had a completely different source."
"Trump","neu","0.8587408065795898","Those who watch the show become acquainted with these candidates and select their own favorites while Trump decides by the process of elimination-- AKA firing candidates each week in the board room--who he will select as one of his inner circle, his leaders, his apprentice. Almost 2000 years ago there was a 30 year old man who had more power and influence than Donald Trump could ever dream of. And he was ready to begin a three year venture of building a Kingdom here on earth that would alter the course of human history and would stand forever."
"Trump","pos","0.9626388549804688","ILL. - Early in 1989, when Donald Trump's bank account was still bulging, a writer asked Trump the inevitable question about what horizons were left to conquer. Right now, I'm genuinely enjoying myself, Trump replied."
"Trump","pos","0.9552407264709472","Pray for His will to be done in the election and for America to come back to God and becoming a stronger country. https://www.denisonforum.org/columns/daily-article/president-trump-first-lady-test-positive-for-coronavirus-three-biblical-words-of-hope/."
"Trump","pos","0.9550235867500304","And of course growing up, I loved to make sand castles. - I remember my sisters and I loading up the all of our buckets and shovel into the trunk and heading out to the work site as if we were about to construct the Trump Plaza or the Sears Tower. You would have thought we were a bona fide construction company with as much stuff as we hauled."
"Trump","pos","0.9515554904937744","It is a time for healing and compassion. I pray Donald Trump will hear the concerns of all Americans, regardless of race or religion. I pray he will lead justly and that solutions will be found that address the needs of all Americans."
"Trump","pos","0.933294713497162","- Early in 1989, when Donald Trump's bank account was still bulging, a writer asked Trump the inevitable question about what horizons were left to conquer. Right now, I'm genuinely enjoying myself, Trump replied. I work and I don't worry."
